dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,continentExp
31/12/2019,31,12,2019,0,0,Austria,AT,Europe
01/07/2020,1,7,2020,556,7,Azerbaijan,AZ,Europe
30/06/2020,30,6,2020,544,8,Azerbaijan,AZ,Europe
29/06/2020,29,6,2020,534,5,Azerbaijan,AZ,Europe
28/06/2020,28,6,2020,521,6,Azerbaijan,AZ,Europe
27/06/2020,27,6,2020,517,7,Azerbaijan,AZ,Europe
26/06/2020,26,6,2020,547,6,Azerbaijan,AZ,Europe
25/06/2020,25,6,2020,590,7,Azerbaijan,AZ,Europe
24/06/2020,24,6,2020,508,6,Azerbaijan,AZ,Europe
23/06/2020,23,6,2020,478,7,Azerbaijan,AZ,Europe
22/06/2020,22,6,2020,491,6,Azerbaijan,AZ,Europe
21/06/2020,21,6,2020,909,9,Azerbaijan,AZ,Europe
20/06/2020,20,6,2020,0,0,Azerbaijan,AZ,Europe
19/06/2020,19,6,2020,338,6,Azerbaijan,AZ,Europe
18/06/2020,18,6,2020,329,7,Azerbaijan,AZ,Europe
17/06/2020,17,6,2020,338,4,Azerbaijan,AZ,Europe
16/06/2020,16,6,2020,367,3,Azerbaijan,AZ,Europe
15/06/2020,15,6,2020,387,4,Azerbaijan,AZ,Europe
14/06/2020,14,6,2020,352,2,Azerbaijan,AZ,Europe
13/06/2020,13,6,2020,336,5,Azerbaijan,AZ,Europe
12/06/2020,12,6,2020,352,6,Azerbaijan,AZ,Europe
11/06/2020,11,6,2020,339,4,Azerbaijan,AZ,Europe
10/06/2020,10,6,2020,315,5,Azerbaijan,AZ,Europe
09/06/2020,9,6,2020,323,5,Azerbaijan,AZ,Europe
08/06/2020,8,6,2020,314,4,Azerbaijan,AZ,Europe
07/06/2020,7,6,2020,379,2,Azerbaijan,AZ,Europe
06/06/2020,6,6,2020,338,4,Azerbaijan,AZ,Europe
05/06/2020,5,6,2020,262,2,Azerbaijan,AZ,Europe
04/06/2020,4,6,2020,325,5,Azerbaijan,AZ,Europe
03/06/2020,3,6,2020,273,3,Azerbaijan,AZ,Europe
02/06/2020,2,6,2020,168,5,Azerbaijan,AZ,Europe
01/06/2020,1,6,2020,248,2,Azerbaijan,AZ,Europe
31/05/2020,31,5,2020,257,3,Azerbaijan,AZ,Europe
30/05/2020,30,5,2020,230,2,Azerbaijan,AZ,Europe
29/05/2020,29,5,2020,191,2,Azerbaijan,AZ,Europe
28/05/2020,28,5,2020,165,2,Azerbaijan,AZ,Europe
27/05/2020,27,5,2020,132,1,Azerbaijan,AZ,Europe
26/05/2020,26,5,2020,149,2,Azerbaijan,AZ,Europe
25/05/2020,25,5,2020,140,0,Azerbaijan,AZ,Europe
24/05/2020,24,5,2020,127,3,Azerbaijan,AZ,Europe
23/05/2020,23,5,2020,106,2,Azerbaijan,AZ,Europe
22/05/2020,22,5,2020,118,1,Azerbaijan,AZ,Europe
21/05/2020,21,5,2020,113,2,Azerbaijan,AZ,Europe
20/05/2020,20,5,2020,231,1,Azerbaijan,AZ,Europe
19/05/2020,19,5,2020,13,1,Azerbaijan,AZ,Europe
18/05/2020,18,5,2020,136,3,Azerbaijan,AZ,Europe
17/05/2020,17,5,2020,158,0,Azerbaijan,AZ,Europe
16/05/2020,16,5,2020,101,1,Azerbaijan,AZ,Europe
15/05/2020,15,5,2020,121,0,Azerbaijan,AZ,Europe
14/05/2020,14,5,2020,65,2,Azerbaijan,AZ,Europe
13/05/2020,13,5,2020,104,1,Azerbaijan,AZ,Europe
12/05/2020,12,5,2020,70,0,Azerbaijan,AZ,Europe
11/05/2020,11,5,2020,97,1,Azerbaijan,AZ,Europe
10/05/2020,10,5,2020,143,3,Azerbaijan,AZ,Europe
09/05/2020,9,5,2020,75,0,Azerbaijan,AZ,Europe
08/05/2020,8,5,2020,77,0,Azerbaijan,AZ,Europe
07/05/2020,7,5,2020,67,2,Azerbaijan,AZ,Europe
06/05/2020,6,5,2020,76,0,Azerbaijan,AZ,Europe
05/05/2020,5,5,2020,52,1,Azerbaijan,AZ,Europe
04/05/2020,4,5,2020,38,0,Azerbaijan,AZ,Europe
03/05/2020,3,5,2020,40,0,Azerbaijan,AZ,Europe
02/05/2020,2,5,2020,50,1,Azerbaijan,AZ,Europe
01/05/2020,1,5,2020,38,1,Azerbaijan,AZ,Europe
30/04/2020,30,4,2020,49,1,Azerbaijan,AZ,Europe
29/04/2020,29,4,2020,39,0,Azerbaijan,AZ,Europe
28/04/2020,28,4,2020,33,1,Azerbaijan,AZ,Europe
27/04/2020,27,4,2020,28,0,Azerbaijan,AZ,Europe
26/04/2020,26,4,2020,25,0,Azerbaijan,AZ,Europe
25/04/2020,25,4,2020,44,1,Azerbaijan,AZ,Europe
24/04/2020,24,4,2020,30,0,Azerbaijan,AZ,Europe
23/04/2020,23,4,2020,38,0,Azerbaijan,AZ,Europe
22/04/2020,22,4,2020,44,1,Azerbaijan,AZ,Europe
21/04/2020,21,4,2020,38,0,Azerbaijan,AZ,Europe
20/04/2020,20,4,2020,25,1,Azerbaijan,AZ,Europe
19/04/2020,19,4,2020,33,3,Azerbaijan,AZ,Europe
18/04/2020,18,4,2020,57,0,Azerbaijan,AZ,Europe
17/04/2020,17,4,2020,30,2,Azerbaijan,AZ,Europe
16/04/2020,16,4,2020,56,0,Azerbaijan,AZ,Europe
15/04/2020,15,4,2020,49,1,Azerbaijan,AZ,Europe
14/04/2020,14,4,2020,50,1,Azerbaijan,AZ,Europe
13/04/2020,13,4,2020,40,0,Azerbaijan,AZ,Europe
12/04/2020,12,4,2020,67,1,Azerbaijan,AZ,Europe
11/04/2020,11,4,2020,65,1,Azerbaijan,AZ,Europe
10/04/2020,10,4,2020,104,1,Azerbaijan,AZ,Europe
09/04/2020,9,4,2020,105,0,Azerbaijan,AZ,Europe
08/04/2020,8,4,2020,76,1,Azerbaijan,AZ,Europe
07/04/2020,7,4,2020,57,0,Azerbaijan,AZ,Europe
06/04/2020,6,4,2020,63,2,Azerbaijan,AZ,Europe
05/04/2020,5,4,2020,78,0,Azerbaijan,AZ,Europe
04/04/2020,4,4,2020,43,0,Azerbaijan,AZ,Europe
03/04/2020,3,4,2020,41,0,Azerbaijan,AZ,Europe
02/04/2020,2,4,2020,61,0,Azerbaijan,AZ,Europe
01/04/2020,1,4,2020,25,1,Azerbaijan,AZ,Europe
31/03/2020,31,3,2020,64,0,Azerbaijan,AZ,Europe
30/03/2020,30,3,2020,27,0,Azerbaijan,AZ,Europe
29/03/2020,29,3,2020,17,1,Azerbaijan,AZ,Europe
28/03/2020,28,3,2020,43,0,Azerbaijan,AZ,Europe
27/03/2020,27,3,2020,29,1,Azerbaijan,AZ,Europe
26/03/2020,26,3,2020,6,1,Azerbaijan,AZ,Europe
25/03/2020,25,3,2020,15,0,Azerbaijan,AZ,Europe
24/03/2020,24,3,2020,7,0,Azerbaijan,AZ,Europe
23/03/2020,23,3,2020,12,0,Azerbaijan,AZ,Europe
22/03/2020,22,3,2020,9,0,Azerbaijan,AZ,Europe
21/03/2020,21,3,2020,0,1,Azerbaijan,AZ,Europe
20/03/2020,20,3,2020,10,0,Azerbaijan,AZ,Europe
19/03/2020,19,3,2020,6,0,Azerbaijan,AZ,Europe
18/03/2020,18,3,2020,9,0,Azerbaijan,AZ,Europe
17/03/2020,17,3,2020,0,0,Azerbaijan,AZ,Europe
16/03/2020,16,3,2020,0,0,Azerbaijan,AZ,Europe
15/03/2020,15,3,2020,6,0,Azerbaijan,AZ,Europe
13/03/2020,13,3,2020,0,0,Azerbaijan,AZ,Europe
12/03/2020,12,3,2020,2,0,Azerbaijan,AZ,Europe
11/03/2020,11,3,2020,2,0,Azerbaijan,AZ,Europe
07/03/2020,7,3,2020,3,0,Azerbaijan,AZ,Europe
06/03/2020,6,3,2020,3,0,Azerbaijan,AZ,Europe
02/03/2020,2,3,2020,2,0,Azerbaijan,AZ,Europe
01/03/2020,1,3,2020,0,0,Azerbaijan,AZ,Europe
29/02/2020,29,2,2020,1,0,Azerbaijan,AZ,Europe
28/02/2020,28,2,2020,0,0,Azerbaijan,AZ,Europe
27/02/2020,27,2,2020,0,0,Azerbaijan,AZ,Europe
26/02/2020,26,2,2020,0,0,Azerbaijan,AZ,Europe
25/02/2020,25,2,2020,0,0,Azerbaijan,AZ,Europe
24/02/2020,24,2,2020,0,0,Azerbaijan,AZ,Europe
23/02/2020,23,2,2020,0,0,Azerbaijan,AZ,Europe
22/02/2020,22,2,2020,0,0,Azerbaijan,AZ,Europe
21/02/2020,21,2,2020,0,0,Azerbaijan,AZ,Europe
20/02/2020,20,2,2020,0,0,Azerbaijan,AZ,Europe
19/02/2020,19,2,2020,0,0,Azerbaijan,AZ,Europe
18/02/2020,18,2,2020,0,0,Azerbaijan,AZ,Europe
17/02/2020,17,2,2020,0,0,Azerbaijan,AZ,Europe
16/02/2020,16,2,2020,0,0,Azerbaijan,AZ,Europe
15/02/2020,15,2,2020,0,0,Azerbaijan,AZ,Europe
14/02/2020,14,2,2020,0,0,Azerbaijan,AZ,Europe
13/02/2020,13,2,2020,0,0,Azerbaijan,AZ,Europe
12/02/2020,12,2,2020,0,0,Azerbaijan,AZ,Europe
11/02/2020,11,2,2020,0,0,Azerbaijan,AZ,Europe
10/02/2020,10,2,2020,0,0,Azerbaijan,AZ,Europe
09/02/2020,9,2,2020,0,0,Azerbaijan,AZ,Europe
08/02/2020,8,2,2020,0,0,Azerbaijan,AZ,Europe
07/02/2020,7,2,2020,0,0,Azerbaijan,AZ,Europe
06/02/2020,6,2,2020,0,0,Azerbaijan,AZ,Europe
05/02/2020,5,2,2020,0,0,Azerbaijan,AZ,Europe
04/02/2020,4,2,2020,0,0,Azerbaijan,AZ,Europe
03/02/2020,3,2,2020,0,0,Azerbaijan,AZ,Europe
02/02/2020,2,2,2020,0,0,Azerbaijan,AZ,Europe
01/02/2020,1,2,2020,0,0,Azerbaijan,AZ,Europe
31/01/2020,31,1,2020,0,0,Azerbaijan,AZ,Europe
30/01/2020,30,1,2020,0,0,Azerbaijan,AZ,Europe
29/01/2020,29,1,2020,0,0,Azerbaijan,AZ,Europe
28/01/2020,28,1,2020,0,0,Azerbaijan,AZ,Europe
27/01/2020,27,1,2020,0,0,Azerbaijan,AZ,Europe
26/01/2020,26,1,2020,0,0,Azerbaijan,AZ,Europe
25/01/2020,25,1,2020,0,0,Azerbaijan,AZ,Europe
24/01/2020,24,1,2020,0,0,Azerbaijan,AZ,Europe
23/01/2020,23,1,2020,0,0,Azerbaijan,AZ,Europe
22/01/2020,22,1,2020,0,0,Azerbaijan,AZ,Europe
21/01/2020,21,1,2020,0,0,Azerbaijan,AZ,Europe
20/01/2020,20,1,2020,0,0,Azerbaijan,AZ,Europe
19/01/2020,19,1,2020,0,0,Azerbaijan,AZ,Europe
18/01/2020,18,1,2020,0,0,Azerbaijan,AZ,Europe
17/01/2020,17,1,2020,0,0,Azerbaijan,AZ,Europe
16/01/2020,16,1,2020,0,0,Azerbaijan,AZ,Europe
15/01/2020,15,1,2020,0,0,Azerbaijan,AZ,Europe
14/01/2020,14,1,2020,0,0,Azerbaijan,AZ,Europe
13/01/2020,13,1,2020,0,0,Azerbaijan,AZ,Europe
12/01/2020,12,1,2020,0,0,Azerbaijan,AZ,Europe
11/01/2020,11,1,2020,0,0,Azerbaijan,AZ,Europe
10/01/2020,10,1,2020,0,0,Azerbaijan,AZ,Europe
09/01/2020,9,1,2020,0,0,Azerbaijan,AZ,Europe
08/01/2020,8,1,2020,0,0,Azerbaijan,AZ,Europe
07/01/2020,7,1,2020,0,0,Azerbaijan,AZ,Europe
06/01/2020,6,1,2020,0,0,Azerbaijan,AZ,Europe
05/01/2020,5,1,2020,0,0,Azerbaijan,AZ,Europe
04/01/2020,4,1,2020,0,0,Azerbaijan,AZ,Europe
03/01/2020,3,1,2020,0,0,Azerbaijan,AZ,Europe
02/01/2020,2,1,2020,0,0,Azerbaijan,AZ,Europe
01/01/2020,1,1,2020,0,0,Azerbaijan,AZ,Europe
31/12/2019,31,12,2019,0,0,Azerbaijan,AZ,Europe
01/07/2020,1,7,2020,0,0,Bahamas,BS,America
30/06/2020,30,6,2020,0,0,Bahamas,BS,America
29/06/2020,29,6,2020,0,0,Bahamas,BS,America
28/06/2020,28,6,2020,0,0,Bahamas,BS,America
27/06/2020,27,6,2020,0,0,Bahamas,BS,America
26/06/2020,26,6,2020,0,0,Bahamas,BS,America
25/06/2020,25,6,2020,0,0,Bahamas,BS,America
24/06/2020,24,6,2020,0,0,Bahamas,BS,America
23/06/2020,23,6,2020,0,0,Bahamas,BS,America
22/06/2020,22,6,2020,0,0,Bahamas,BS,America
21/06/2020,21,6,2020,0,0,Bahamas,BS,America
20/06/2020,20,6,2020,0,0,Bahamas,BS,America
19/06/2020,19,6,2020,0,0,Bahamas,BS,America
18/06/2020,18,6,2020,0,0,Bahamas,BS,America
17/06/2020,17,6,2020,0,0,Bahamas,BS,America
16/06/2020,16,6,2020,1,0,Bahamas,BS,America
15/06/2020,15,6,2020,0,0,Bahamas,BS,America
14/06/2020,14,6,2020,0,0,Bahamas,BS,America
13/06/2020,13,6,2020,0,0,Bahamas,BS,America
12/06/2020,12,6,2020,0,0,Bahamas,BS,America
11/06/2020,11,6,2020,0,0,Bahamas,BS,America
10/06/2020,10,6,2020,0,0,Bahamas,BS,America
09/06/2020,9,6,2020,0,0,Bahamas,BS,America
08/06/2020,8,6,2020,0,0,Bahamas,BS,America
07/06/2020,7,6,2020,1,0,Bahamas,BS,America
06/06/2020,6,6,2020,0,0,Bahamas,BS,America
05/06/2020,5,6,2020,0,0,Bahamas,BS,America
04/06/2020,4,6,2020,0,0,Bahamas,BS,America
03/06/2020,3,6,2020,0,0,Bahamas,BS,America
02/06/2020,2,6,2020,0,0,Bahamas,BS,America
01/06/2020,1,6,2020,0,0,Bahamas,BS,America
31/05/2020,31,5,2020,0,0,Bahamas,BS,America
30/05/2020,30,5,2020,1,0,Bahamas,BS,America
29/05/2020,29,5,2020,1,0,Bahamas,BS,America
28/05/2020,28,5,2020,0,0,Bahamas,BS,America
27/05/2020,27,5,2020,0,0,Bahamas,BS,America
26/05/2020,26,5,2020,0,0,Bahamas,BS,America
25/05/2020,25,5,2020,0,0,Bahamas,BS,America
24/05/2020,24,5,2020,3,0,Bahamas,BS,America
23/05/2020,23,5,2020,0,0,Bahamas,BS,America
22/05/2020,22,5,2020,0,0,Bahamas,BS,America
21/05/2020,21,5,2020,1,0,Bahamas,BS,America
20/05/2020,20,5,2020,0,0,Bahamas,BS,America
19/05/2020,19,5,2020,0,0,Bahamas,BS,America
18/05/2020,18,5,2020,0,0,Bahamas,BS,America
17/05/2020,17,5,2020,0,0,Bahamas,BS,America
16/05/2020,16,5,2020,0,0,Bahamas,BS,America
15/05/2020,15,5,2020,2,0,Bahamas,BS,America
14/05/2020,14,5,2020,1,0,Bahamas,BS,America
13/05/2020,13,5,2020,0,0,Bahamas,BS,America
12/05/2020,12,5,2020,1,0,Bahamas,BS,America
11/05/2020,11,5,2020,0,0,Bahamas,BS,America
10/05/2020,10,5,2020,0,0,Bahamas,BS,America
09/05/2020,9,5,2020,0,0,Bahamas,BS,America
08/05/2020,8,5,2020,0,0,Bahamas,BS,America
07/05/2020,7,5,2020,3,0,Bahamas,BS,America
06/05/2020,6,5,2020,6,0,Bahamas,BS,America
05/05/2020,5,5,2020,0,0,Bahamas,BS,America
04/05/2020,4,5,2020,0,0,Bahamas,BS,America
03/05/2020,3,5,2020,1,0,Bahamas,BS,America
02/05/2020,2,5,2020,1,0,Bahamas,BS,America
01/05/2020,1,5,2020,1,0,Bahamas,BS,America
30/04/2020,30,4,2020,0,0,Bahamas,BS,America
29/04/2020,29,4,2020,0,0,Bahamas,BS,America
28/04/2020,28,4,2020,0,0,Bahamas,BS,America
27/04/2020,27,4,2020,2,0,Bahamas,BS,America
26/04/2020,26,4,2020,5,0,Bahamas,BS,America
25/04/2020,25,4,2020,1,0,Bahamas,BS,America
24/04/2020,24,4,2020,2,2,Bahamas,BS,America
23/04/2020,23,4,2020,5,0,Bahamas,BS,America
22/04/2020,22,4,2020,1,0,Bahamas,BS,America
21/04/2020,21,4,2020,4,0,Bahamas,BS,America
20/04/2020,20,4,2020,2,0,Bahamas,BS,America
19/04/2020,19,4,2020,3,0,Bahamas,BS,America
18/04/2020,18,4,2020,1,0,Bahamas,BS,America
17/04/2020,17,4,2020,1,1,Bahamas,BS,America
16/04/2020,16,4,2020,4,0,Bahamas,BS,America
15/04/2020,15,4,2020,0,0,Bahamas,BS,America
14/04/2020,14,4,2020,2,0,Bahamas,BS,America
13/04/2020,13,4,2020,1,0,Bahamas,BS,America
12/04/2020,12,4,2020,4,0,Bahamas,BS,America
11/04/2020,11,4,2020,1,0,Bahamas,BS,America
10/04/2020,10,4,2020,1,1,Bahamas,BS,America
09/04/2020,9,4,2020,4,1,Bahamas,BS,America
08/04/2020,8,4,2020,3,1,Bahamas,BS,America
07/04/2020,7,4,2020,4,0,Bahamas,BS,America
06/04/2020,6,4,2020,1,1,Bahamas,BS,America
05/04/2020,5,4,2020,4,1,Bahamas,BS,America
04/04/2020,4,4,2020,0,2,Bahamas,BS,America
03/04/2020,3,4,2020,3,0,Bahamas,BS,America
02/04/2020,2,4,2020,6,1,Bahamas,BS,America
01/04/2020,1,4,2020,1,0,Bahamas,BS,America
31/03/2020,31,3,2020,0,0,Bahamas,BS,America
30/03/2020,30,3,2020,3,0,Bahamas,BS,America
29/03/2020,29,3,2020,2,0,Bahamas,BS,America
28/03/2020,28,3,2020,0,0,Bahamas,BS,America
27/03/2020,27,3,2020,4,0,Bahamas,BS,America
26/03/2020,26,3,2020,1,0,Bahamas,BS,America
25/03/2020,25,3,2020,0,0,Bahamas,BS,America
24/03/2020,24,3,2020,0,0,Bahamas,BS,America
23/03/2020,23,3,2020,0,0,Bahamas,BS,America
22/03/2020,22,3,2020,0,0,Bahamas,BS,America
21/03/2020,21,3,2020,1,0,Bahamas,BS,America
20/03/2020,20,3,2020,2,0,Bahamas,BS,America
17/03/2020,17,3,2020,0,0,Bahamas,BS,America
16/03/2020,16,3,2020,1,0,Bahamas,BS,America
01/07/2020,1,7,2020,519,3,Bahrain,BH,Asia
30/06/2020,30,6,2020,534,1,Bahrain,BH,Asia
29/06/2020,29,6,2020,438,5,Bahrain,BH,Asia
28/06/2020,28,6,2020,462,0,Bahrain,BH,Asia
27/06/2020,27,6,2020,724,7,Bahrain,BH,Asia
26/06/2020,26,6,2020,511,2,Bahrain,BH,Asia
25/06/2020,25,6,2020,508,2,Bahrain,BH,Asia
24/06/2020,24,6,2020,655,2,Bahrain,BH,Asia
23/06/2020,23,6,2020,643,2,Bahrain,BH,Asia
22/06/2020,22,6,2020,433,3,Bahrain,BH,Asia
21/06/2020,21,6,2020,415,3,Bahrain,BH,Asia
20/06/2020,20,6,2020,486,2,Bahrain,BH,Asia
19/06/2020,19,6,2020,469,6,Bahrain,BH,Asia
18/06/2020,18,6,2020,408,2,Bahrain,BH,Asia
17/06/2020,17,6,2020,540,1,Bahrain,BH,Asia
16/06/2020,16,6,2020,786,3,Bahrain,BH,Asia
15/06/2020,15,6,2020,0,4,Bahrain,BH,Asia
14/06/2020,14,6,2020,514,3,Bahrain,BH,Asia
13/06/2020,13,6,2020,444,0,Bahrain,BH,Asia
12/06/2020,12,6,2020,1069,5,Bahrain,BH,Asia
11/06/2020,11,6,2020,0,2,Bahrain,BH,Asia
10/06/2020,10,6,2020,783,3,Bahrain,BH,Asia
09/06/2020,9,6,2020,654,0,Bahrain,BH,Asia
08/06/2020,8,6,2020,380,2,Bahrain,BH,Asia
07/06/2020,7,6,2020,548,1,Bahrain,BH,Asia
06/06/2020,6,6,2020,539,2,Bahrain,BH,Asia
05/06/2020,5,6,2020,481,1,Bahrain,BH,Asia
04/06/2020,4,6,2020,504,1,Bahrain,BH,Asia
03/06/2020,3,6,2020,507,0,Bahrain,BH,Asia
02/06/2020,2,6,2020,406,0,Bahrain,BH,Asia
01/06/2020,1,6,2020,605,2,Bahrain,BH,Asia
31/05/2020,31,5,2020,344,2,Bahrain,BH,Asia
30/05/2020,30,5,2020,397,0,Bahrain,BH,Asia
29/05/2020,29,5,2020,419,0,Bahrain,BH,Asia
28/05/2020,28,5,2020,267,1,Bahrain,BH,Asia
27/05/2020,27,5,2020,195,0,Bahrain,BH,Asia
26/05/2020,26,5,2020,33,0,Bahrain,BH,Asia
25/05/2020,25,5,2020,336,1,Bahrain,BH,Asia
24/05/2020,24,5,2020,388,1,Bahrain,BH,Asia
23/05/2020,23,5,2020,240,0,Bahrain,BH,Asia
22/05/2020,22,5,2020,286,0,Bahrain,BH,Asia
21/05/2020,21,5,2020,356,0,Bahrain,BH,Asia
20/05/2020,20,5,2020,348,0,Bahrain,BH,Asia
19/05/2020,19,5,2020,228,0,Bahrain,BH,Asia
18/05/2020,18,5,2020,209,0,Bahrain,BH,Asia
17/05/2020,17,5,2020,164,0,Bahrain,BH,Asia
16/05/2020,16,5,2020,385,2,Bahrain,BH,Asia
15/05/2020,15,5,2020,382,0,Bahrain,BH,Asia
14/05/2020,14,5,2020,285,1,Bahrain,BH,Asia
13/05/2020,13,5,2020,295,1,Bahrain,BH,Asia
12/05/2020,12,5,2020,295,0,Bahrain,BH,Asia
11/05/2020,11,5,2020,167,0,Bahrain,BH,Asia
10/05/2020,10,5,2020,330,0,Bahrain,BH,Asia
09/05/2020,9,5,2020,245,0,Bahrain,BH,Asia
08/05/2020,8,5,2020,265,0,Bahrain,BH,Asia
07/05/2020,7,5,2020,214,0,Bahrain,BH,Asia
06/05/2020,6,5,2020,187,0,Bahrain,BH,Asia
05/05/2020,5,5,2020,150,0,Bahrain,BH,Asia
04/05/2020,4,5,2020,99,0,Bahrain,BH,Asia
03/05/2020,3,5,2020,114,0,Bahrain,BH,Asia
02/05/2020,2,5,2020,130,0,Bahrain,BH,Asia
01/05/2020,1,5,2020,119,0,Bahrain,BH,Asia
30/04/2020,30,4,2020,110,0,Bahrain,BH,Asia
29/04/2020,29,4,2020,88,0,Bahrain,BH,Asia
28/04/2020,28,4,2020,76,0,Bahrain,BH,Asia
27/04/2020,27,4,2020,58,0,Bahrain,BH,Asia
26/04/2020,26,4,2020,71,0,Bahrain,BH,Asia
25/04/2020,25,4,2020,301,0,Bahrain,BH,Asia
24/04/2020,24,4,2020,210,1,Bahrain,BH,Asia
23/04/2020,23,4,2020,34,0,Bahrain,BH,Asia
22/04/2020,22,4,2020,66,0,Bahrain,BH,Asia
21/04/2020,21,4,2020,34,0,Bahrain,BH,Asia
20/04/2020,20,4,2020,100,0,Bahrain,BH,Asia
19/04/2020,19,4,2020,29,0,Bahrain,BH,Asia
18/04/2020,18,4,2020,44,0,Bahrain,BH,Asia
17/04/2020,17,4,2020,27,0,Bahrain,BH,Asia
16/04/2020,16,4,2020,145,0,Bahrain,BH,Asia
15/04/2020,15,4,2020,167,0,Bahrain,BH,Asia
14/04/2020,14,4,2020,225,1,Bahrain,BH,Asia
13/04/2020,13,4,2020,96,0,Bahrain,BH,Asia
12/04/2020,12,4,2020,42,0,Bahrain,BH,Asia
11/04/2020,11,4,2020,111,1,Bahrain,BH,Asia
10/04/2020,10,4,2020,64,0,Bahrain,BH,Asia
09/04/2020,9,4,2020,12,0,Bahrain,BH,Asia
08/04/2020,8,4,2020,55,1,Bahrain,BH,Asia
07/04/2020,7,4,2020,56,0,Bahrain,BH,Asia
06/04/2020,6,4,2020,12,0,Bahrain,BH,Asia
05/04/2020,5,4,2020,45,0,Bahrain,BH,Asia
04/04/2020,4,4,2020,0,0,Bahrain,BH,Asia
03/04/2020,3,4,2020,74,0,Bahrain,BH,Asia
02/04/2020,2,4,2020,2,0,Bahrain,BH,Asia
01/04/2020,1,4,2020,52,0,Bahrain,BH,Asia
31/03/2020,31,3,2020,15,0,Bahrain,BH,Asia
30/03/2020,30,3,2020,27,0,Bahrain,BH,Asia
29/03/2020,29,3,2020,7,0,Bahrain,BH,Asia
28/03/2020,28,3,2020,8,0,Bahrain,BH,Asia
27/03/2020,27,3,2020,39,1,Bahrain,BH,Asia
26/03/2020,26,3,2020,29,0,Bahrain,BH,Asia
25/03/2020,25,3,2020,51,1,Bahrain,BH,Asia
24/03/2020,24,3,2020,5,0,Bahrain,BH,Asia
23/03/2020,23,3,2020,28,1,Bahrain,BH,Asia
22/03/2020,22,3,2020,21,0,Bahrain,BH,Asia
21/03/2020,21,3,2020,16,0,Bahrain,BH,Asia
20/03/2020,20,3,2020,13,0,Bahrain,BH,Asia
19/03/2020,19,3,2020,19,0,Bahrain,BH,Asia
18/03/2020,18,3,2020,16,0,Bahrain,BH,Asia
17/03/2020,17,3,2020,7,1,Bahrain,BH,Asia
16/03/2020,16,3,2020,3,0,Bahrain,BH,Asia
15/03/2020,15,3,2020,1,0,Bahrain,BH,Asia
14/03/2020,14,3,2020,48,0,Bahrain,BH,Asia
13/03/2020,13,3,2020,0,0,Bahrain,BH,Asia
12/03/2020,12,3,2020,52,0,Bahrain,BH,Asia
11/03/2020,11,3,2020,1,0,Bahrain,BH,Asia
10/03/2020,10,3,2020,30,0,Bahrain,BH,Asia
09/03/2020,9,3,2020,16,0,Bahrain,BH,Asia
08/03/2020,8,3,2020,7,0,Bahrain,BH,Asia
07/03/2020,7,3,2020,4,0,Bahrain,BH,Asia
06/03/2020,6,3,2020,0,0,Bahrain,BH,Asia
05/03/2020,5,3,2020,3,0,Bahrain,BH,Asia
04/03/2020,4,3,2020,2,0,Bahrain,BH,Asia
02/03/2020,2,3,2020,6,0,Bahrain,BH,Asia
01/03/2020,1,3,2020,3,0,Bahrain,BH,Asia
29/02/2020,29,2,2020,5,0,Bahrain,BH,Asia
28/02/2020,28,2,2020,0,0,Bahrain,BH,Asia
27/02/2020,27,2,2020,10,0,Bahrain,BH,Asia
26/02/2020,26,2,2020,21,0,Bahrain,BH,Asia
25/02/2020,25,2,2020,1,0,Bahrain,BH,Asia
24/02/2020,24,2,2020,1,0,Bahrain,BH,Asia
23/02/2020,23,2,2020,0,0,Bahrain,BH,Asia
22/02/2020,22,2,2020,0,0,Bahrain,BH,Asia
21/02/2020,21,2,2020,0,0,Bahrain,BH,Asia
20/02/2020,20,2,2020,0,0,Bahrain,BH,Asia
19/02/2020,19,2,2020,0,0,Bahrain,BH,Asia
18/02/2020,18,2,2020,0,0,Bahrain,BH,Asia
17/02/2020,17,2,2020,0,0,Bahrain,BH,Asia
16/02/2020,16,2,2020,0,0,Bahrain,BH,Asia
15/02/2020,15,2,2020,0,0,Bahrain,BH,Asia
14/02/2020,14,2,2020,0,0,Bahrain,BH,Asia
13/02/2020,13,2,2020,0,0,Bahrain,BH,Asia
12/02/2020,12,2,2020,0,0,Bahrain,BH,Asia
11/02/2020,11,2,2020,0,0,Bahrain,BH,Asia
10/02/2020,10,2,2020,0,0,Bahrain,BH,Asia
09/02/2020,9,2,2020,0,0,Bahrain,BH,Asia
08/02/2020,8,2,2020,0,0,Bahrain,BH,Asia
07/02/2020,7,2,2020,0,0,Bahrain,BH,Asia
06/02/2020,6,2,2020,0,0,Bahrain,BH,Asia
05/02/2020,5,2,2020,0,0,Bahrain,BH,Asia
04/02/2020,4,2,2020,0,0,Bahrain,BH,Asia
03/02/2020,3,2,2020,0,0,Bahrain,BH,Asia
02/02/2020,2,2,2020,0,0,Bahrain,BH,Asia
01/02/2020,1,2,2020,0,0,Bahrain,BH,Asia
31/01/2020,31,1,2020,0,0,Bahrain,BH,Asia
30/01/2020,30,1,2020,0,0,Bahrain,BH,Asia
29/01/2020,29,1,2020,0,0,Bahrain,BH,Asia
28/01/2020,28,1,2020,0,0,Bahrain,BH,Asia
27/01/2020,27,1,2020,0,0,Bahrain,BH,Asia
